stem,source_split,split,defect,classes,boxes,difficult_boxes,has_difficult,all_difficult,width,height,sha256,dhash,image,xml
train_392,train,train,0,,0,0,0,0,605,598,ff5b876fa08cdd34791ec08f5ca66e7ed420b34861a203a1de91e81b8b7064cf,208f0b0909878740,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_392.jpg,
train_393,train,train,0,,0,0,0,0,477,332,cc71e9daff0c90395c114e1367f48024cc3987c2cf6ef52db1685b4b5641c800,688e1323070f8fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_393.jpg,
train_394,train,train,0,,0,0,0,0,474,347,0571eae984dbcd2a1ceb894946afeabb98194201fcc516bb998eb7eb3358126b,718e173307078fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_394.jpg,
train_395,train,train,0,,0,0,0,0,477,336,1d8b0ca1461b3dddcc425fac6bd287813014958a90383ae9446244c0d4780369,698e1323130787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_395.jpg,
train_396,train,train,0,,0,0,0,0,498,360,93e67ab62baa6dcbb3e6c339710d962a09cdfa927e95432b129208a7b569ac0c,618e1733270787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_396.jpg,
train_397,train,train,0,,0,0,0,0,485,336,cde1a8d3da5562d42bc4728163d32ef14b938008096bdf44f198762b1b56c54b,618e17230f0787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_397.jpg,
train_398,train,val,0,,0,0,0,0,429,159,d4ebe327c30e27ad533a773f10105e1fdd18633552d9821de782c74783fb4529,481e230b07078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_398.jpg,
train_399,train,val,0,,0,0,0,0,430,158,af0f958aa503f6759c4568deb2351060e968018b4cab561bbc34f4e9e19958c1,0016371b07078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_399.jpg,
train_400,train,val,0,,0,0,0,0,454,175,37d49607cd388396beca1f3d8c1bf61e330458b4c405265427b6c133e0f388ed,401e270707078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_400.jpg,
train_401,train,train,0,,0,0,0,0,682,667,63a1bf76687c843cfe760a451d197318854c933526590094176842cc0d15c3c2,200f172b2b178f61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_401.jpg,
train_402,train,val,0,,0,0,0,0,660,655,7dcc8e95da4ab73c9629f69730d3a2b5857eaef4b23062ef76ed2c5ba2024149,210e070d0d070000,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_402.jpg,
train_403,train,train,1,side,2,0,0,0,669,559,197679f563ee476ba350445668a0d06b94fb3d9f380d6d6488e2ff92fabbe990,401e0f03070f0fa2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_403.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_403.xml
train_404,train,train,1,side,2,0,0,0,692,577,ccb86a8cd0e8c2b11adc7b6167ba245a9e6056563594b1b956e1178d962a666f,401e0f03070f0fa0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_404.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_404.xml
train_405,train,train,1,side,3,0,0,0,714,584,156ff87baef649a92bad16a66be1e55cefd3b66232b48118720fe68dacea117a,401e0f0307070f20,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_405.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_405.xml
train_406,train,train,1,side,2,0,0,0,666,621,ed26f1e8dfc56bc29ba28bf768d61403b1e5d310ea7f2735bfe17fbc83debecb,220f8e230f0787e0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_406.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_406.xml
train_407,train,train,0,,0,0,0,0,671,613,4de5c079206c835f801c1e6c1401e75a73f1742786ff91f86812108e51360aab,230f0e2307078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_407.jpg,
train_408,train,train,1,side,4,0,0,0,672,464,1ea710a4c525b40150214465d414c6e042653f607ae674923fa63ef2c7bad308,20068e0f0b030702,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_408.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_408.xml
train_409,train,train,1,side,2,0,0,0,686,480,8234c33dfbd964d3c807bacc926c56c64cf78a6c0c5fc2394ecf7ee4c372dafa,00068e0f03030742,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_409.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_409.xml
train_410,train,train,1,side,3,0,0,0,698,430,2d79e466f9ddd98055b6c9695014f969e349b8fc03e8cbd46d571e4807b68a3a,400b0b0b0f0e0f04,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_410.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_410.xml
train_411,train,train,0,,0,0,0,0,476,487,3db469478d1b1167a94cc052f1bf56c5edc1a734cf4dffbd66cff2431b796942,200f0f0d09078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_411.jpg,
train_412,train,train,0,,0,0,0,0,516,523,60933b54302cb115b7065cfdf29191f1c5bfca1aa37f59af56f10e23cbf4fa1e,200f0f0d0b0f8760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_412.jpg,
train_413,train,train,0,,0,0,0,0,475,364,8088f023fa3ccdb48639e2776afbf213c235dd12e5104b92e83b09bf2fb1bb67,618e1f23070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_413.jpg,
train_414,train,train,0,,0,0,0,0,431,287,dd438420618d08999486fe6bc17b0049885d7acc8b4aed1ab9207953cad1cf53,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_414.jpg,
train_415,train,train,0,,0,0,0,0,432,284,34ac6bf91a95e90bf4ce5714bfae7e6ad592bcf4a61c565ff43ae1f21aa668d5,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_415.jpg,
train_416,train,train,0,,0,0,0,0,436,291,b2cd121dd49ac7aa15ba3c7adbfd4f75da9e377147fc1cde19f43400c16d031a,618e132307078fc9,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_416.jpg,
train_417,train,train,0,,0,0,0,0,429,297,73cdadf6f879dfbebfdbebecd61f1adc13abfc6b03892c8b0f34ec755adea707,608e1323070f8fc0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_417.jpg,
train_418,train,val,0,,0,0,0,0,405,161,d2778596d71ef100efbf4c25a298914b88df4ec7b8243bedfceb1b40fd43fc47,401e270b0f078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_418.jpg,
train_419,train,train,0,,0,0,0,0,412,168,c5e356e5ef806b29a90f11fea7139eed08dc36fbd1ccd289e18860b18b8ebd7f,401e37030f038703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_419.jpg,
train_420,train,val,0,,0,0,0,0,422,164,03ce2f2ad5c9dfd30ffe483d03db66d71e355000890eb97b2dd280258a4bd467,411e270303078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_420.jpg,
train_421,train,train,0,,0,0,0,0,432,441,2002a9f6d9ea688759e2ea44b9180745d0d3e86e92a53ea0f890dd35056bdc50,208f0f0d0b078722,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_421.jpg,
train_422,train,train,0,,0,0,0,0,509,518,67ce703741515ed6ab1c3de60504ee4c42b325005e68e9f716ff22f3a5777df7,600f0f0d0b0f8762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_422.jpg,
train_423,train,train,0,,0,0,0,0,440,371,7e3fd9ff1b76264259030f267b22bb49d3bddf4258d172a6c1a6bdf69405f3a3,608e1f2b03078fc3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_423.jpg,
train_424,train,train,0,,0,0,0,0,393,297,8bf1a44e5dc4bfc12ee084a0eb793ca4c50ea21713ca0710b0a0c2dad2d4b44d,618e1f23070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_424.jpg,
train_425,train,train,0,,0,0,0,0,408,303,cbdfac6966b7d2a2e843a4adb241790a9df82eeadccb5a376e41246776c87676,608e1f2307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_425.jpg,
train_426,train,train,0,,0,0,0,0,412,306,6ad5aba3ecfc9003c47d3ab28e4f4a4c0f2826ecf6b98a4032df9449de9c58ae,608e1f2307078fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_426.jpg,
train_427,train,train,0,,0,0,0,0,408,305,97546c8b9815d79f495a180426fd7e0d26cd4a6cefec1631731d6e854bc703be,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_427.jpg,
train_428,train,val,0,,0,0,0,0,368,158,f38fbd08b7f8804a9f849a1ca4e28424a744ac97836a348ea52b5ba082e64c32,401e270313078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_428.jpg,
train_429,train,train,0,,0,0,0,0,385,152,e48e04c393e7173461089d87ae396f1061d45157cca9f5235fdcb03c3363c7e8,401e270307138783,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_429.jpg,
train_430,train,train,0,,0,0,0,0,380,152,7c3f5b474fc44600c53286700089a8b8f3192170f9f12ebdc32b5ad4447ac352,401e270307138703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_430.jpg,
train_431,train,val,0,,0,0,0,0,454,456,d2ce65761a09ede2cfa91595554224b9f52ba32444041cf742e3a3e8511865e9,200f170d0f078fe0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_431.jpg,
train_432,train,train,0,,0,0,0,0,530,530,7448a297420d19ff18010743cbe66b54eec320f9779cc349dfaa81b9c8a5c78a,608f070f0b0f8f60,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_432.jpg,
train_433,train,train,0,,0,0,0,0,425,330,cc814ccb635f7d8877b659f25ed2f99af6a93a6ab46c9c4b63e7133bbb0aa583,618e1f2307078fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_433.jpg,
train_434,train,train,0,,0,0,0,0,479,335,a25461939bebd8de4dfa9f50624a6e33ab95e7a7ef05ac7c31cc4da7bc3f0578,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_434.jpg,
train_435,train,train,0,,0,0,0,0,456,322,269c598e8cf416f2ea4542cce9394efce2367a037b1f320d242d681f09356d52,638e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_435.jpg,
train_436,train,train,0,,0,0,0,0,452,324,ebb368b3aa177a20ed04d57291066228d31a3e8a3ee124ac82eda095c4bec183,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_436.jpg,
train_437,train,train,0,,0,0,0,0,448,321,0c65c9396d74e2f23a82c318cd3590a7c0a96c935907ee02fdc75567b9327d66,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_437.jpg,
train_438,train,train,0,,0,0,0,0,469,206,b820e1666ec3988dba047dcb27f945baf7666d823b855a7b6a34e4747e0ce734,611e330707078743,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_438.jpg,
train_439,train,train,0,,0,0,0,0,463,200,51acbf899aa8e6ed3a1504d61dda287d90bf018dac52ab9bc187b812f6f1f927,600e33230f178fc7,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_439.jpg,
train_440,train,train,0,,0,0,0,0,478,206,0a4cbbb90feb94199ea5bc9e04cd0240fbc1e5dcc769ad388364cacb4d198fd7,608f332703070fcf,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_440.jpg,
train_441,train,train,0,,0,0,0,0,461,472,b046d8919e5515709aeaf5377d419ff23dad04e1b12d9f65299343a7f15aebe1,200f070f0b0f8762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_441.jpg,
train_442,train,train,0,,0,0,0,0,541,551,be8dc617b996cdef58f495b78b8d9dadea2621dce8d16c24b68e61d4522e7039,200f070f0b0f8760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_442.jpg,
train_443,train,train,0,,0,0,0,0,475,373,a8f7bfb2e041398891f1989d67a1f1888d0287b79e775951fb3e05875e51f3d6,618e1723030787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_443.jpg,
train_444,train,train,0,,0,0,0,0,506,368,24641e9005b69ae3a94427a44f562a76c5951ed4f317a7f16e4477bfa2b14a37,618e1723070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_444.jpg,
train_445,train,train,0,,0,0,0,0,506,363,f5839527af21aea5a9e171807960a54496af11fb85722ed88738b992791007a2,608e1723070787c1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_445.jpg,
train_446,train,train,0,,0,0,0,0,521,380,959555f10c25bc0b233511d7c2475cfd894e1cf3fb8310ddab03fcd1f155af26,618e1f23070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_446.jpg,
train_447,train,train,0,,0,0,0,0,504,358,6318781548f8fd9266264273e25e41ab196db9d8009baf14a5d06bbca5f2d93b,618e1723070787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_447.jpg,
train_448,train,train,0,,0,0,0,0,484,192,eb5ea384a062a3af2de54f9290b15743bd6277b9bad4f6e9526443f7beaea790,f0c3072b1b071f9b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_448.jpg,
train_449,train,train,0,,0,0,0,0,492,188,69fd50caf2176e0f8ea8c97814a398edc65955829e1d04995734b2301eff7df0,6007330b03070f8b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_449.jpg,
train_450,train,train,0,,0,0,0,0,496,178,531edb3be50b441d04d5fe8a8fd21f57478596aefc8aa21775e86e3f7157c956,e883270b03070f8b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_450.jpg,
train_451,train,train,0,,0,0,0,0,361,376,79d278d579f83bcf89b922ecb3fe842ea33d1967d5ace7a17fc37353ee765eb5,200f0f0f0b078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_451.jpg,
train_452,train,train,0,,0,0,0,0,400,405,dabe108c363b0c0f2ac50782e3d4a6c5b1023e8e690647ce7da911921648f832,200f1f0d0b87c762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_452.jpg,
train_453,train,train,0,,0,0,0,0,505,366,f30585f701d2fb807d3d4a3716d92d9e2ebdb10967739c9c71ebac13a00dee32,708e173327078fc0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_453.jpg,
train_454,train,train,0,,0,0,0,0,543,387,17ccbdbcdeed511e362b8131d49c540392b482d8132d38a473d9c8416ef3d1b5,318e173327078fc0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_454.jpg,
train_455,train,train,0,,0,0,0,0,502,361,107a5867e3dd0ad08a34af95a0aa774fbd8e1d1846f916ec7afbb96e92b782c8,318e1733270f8fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_455.jpg,
train_456,train,train,0,,0,0,0,0,515,376,b78067b3ef36a5d11fa049d001708b94cac03f6e5aa582c5aac5c7fef63e41e8,318e1323070f8fe0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_456.jpg,
train_457,train,train,0,,0,0,0,0,516,374,5ca4c3fdb7b216626cf1c924e4e47fb5ca8c61f0dd122b6920297c308edeec94,718e173307078fe0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_457.jpg,
train_458,train,val,0,,0,0,0,0,483,169,f7493f42543fe72d9dc23cfb953ba003f83a59e16ed6965be29c6e5342135564,4117370b03030f07,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_458.jpg,
train_459,train,train,0,,0,0,0,0,478,183,7d16e58405ce3f58819141432579efe59aa2ddb6249521a5d9b25d90c8ff08d0,c11f371b03038703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_459.jpg,
train_460,train,train,0,,0,0,0,0,489,180,b39f43032312fbef8b18778a7961a7225ac9130a9e381ffb2eb1accd88f660ce,4317330b03078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_460.jpg,
train_461,train,train,0,,0,0,0,0,448,462,bad92fab21fe2a51c15713264e609792b206ee816e88a4f53787b205ceab00a4,820f0f2f0b0f8f60,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_461.jpg,
train_462,train,train,0,,0,0,0,0,500,513,1ed50127a8b907a473fd862ddf0c8dec4c940b892af8d9f8f9b8d46bf50a308e,200f0f0d0b098fe0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_462.jpg,
train_463,train,train,0,,0,0,0,0,511,408,265ad64c6543719c763c93cc697bcd70d78a22fee77b95d976b1b822b948f83f,618e172303078fc0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_463.jpg,
train_464,train,train,0,,0,0,0,0,536,416,ccdc11eabc4a54224a48eabe4c42928507d1fd34a47a2e02fe9c2ddb6f4ba9a4,618e172303178fc0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_464.jpg,
train_465,train,train,0,,0,0,0,0,568,426,a1b3082deb5676bca7f11b7d3c92adfab5abf470b3fecd336f905d7778d366e7,618e172303078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_465.jpg,
train_466,train,train,0,,0,0,0,0,548,410,6edb279101783933627a682b5d08c531d470d80e56abc01cd042709ae288ec34,698e172313078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_466.jpg,
train_467,train,train,0,,0,0,0,0,531,383,7e5838995122ba08c7025925e9c76c5165bf3ee0528e025dde8b4475497b8af1,618e172307078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_467.jpg,
train_468,train,train,0,,0,0,0,0,472,197,008a1827ca8d6f9e402c0fe46d6f0318677defe464475354646b30c7febea933,608633270f1f0fc7,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_468.jpg,
train_469,train,val,0,,0,0,0,0,450,191,5cc86a095327bc57e0e4ea0a213db02c99cbdba9359ce079909861ce9af2355a,c11e370303078743,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_469.jpg,
train_470,train,train,0,,0,0,0,0,473,204,a7f5707853f854082817ff38212d6112b1247aee9efb27971ced5f27c013e398,411e37130f038fc3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_470.jpg,
train_471,train,train,0,,0,0,0,0,406,419,bda45578175858e48529a97f6842befe940726ba9b48f4c39112c8b31f31a42a,200f0f0d0b078760,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_471.jpg,
train_472,train,train,0,,0,0,0,0,421,430,e1ae0f755cefe69ebcd43dcfd3940a64bff7f469514bb3b4e0a1ea599d549ed7,200f0f0d0b0f8f62,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_472.jpg,
train_473,train,train,1,oblique,2,1,1,0,405,310,26401397ffb0ceb25a1ae59754a9ecfb09c9962c64349b7b8425680f3738d3a2,30861323331f8fc0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_473.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_473.xml
train_474,train,val,1,oblique,4,0,0,0,434,232,7192581bc563e86221862a1122c9229a7a17f6f2b6693ff42ff26a516221012b,601e37130b078741,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_474.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_474.xml
train_475,train,train,1,oblique,4,0,0,0,429,233,86dcdfd1eb015eb8a1734502dedd4e21937c038c384e4df12eaa41e894e2f74c,688e132317078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_475.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_475.xml
train_476,train,train,0,,0,0,0,0,428,258,869f089980b9c295c4064f26f27bfc46517a2694b642b27787c69e0e80ffc9ac,688e132333178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_476.jpg,
train_477,train,train,0,,0,0,0,0,432,260,c3e5bba496b8fe9cbf8ecf9cd8f5c127b039ab5d1f82605c44d239565db05b47,608e132707078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_477.jpg,
train_478,train,train,0,,0,0,0,0,421,156,59bf0c47885e7969637db54d1e73175fb14105b3bc13ccda11b21dbbee3e1c8a,d83f270307078703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_478.jpg,
train_479,train,train,1,oblique,4,0,0,0,435,162,e2aebf5a81685acee6d27da316b9915e8b0773f07990e088db61bdf2b220f3bd,f83f330f07070703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_479.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_479.xml
train_480,train,train,1,oblique,4,0,0,0,436,155,7b700271d13d4c11845a8f8063481d997edeff9b2db70496747be0a413216f7c,f83f432b13070703,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_480.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_480.xml
train_481,train,train,0,,0,0,0,0,420,438,92884a456553aa52610752d856dfbeb180dbec740cc21f8320a1cfa54d748d2c,600f0f2f2f078762,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_481.jpg,
train_482,train,train,0,,0,0,0,0,430,437,46c5c9c57c72f822d1dd5f49da303f7fe3e8194c0914c6aea6c139ce90714651,200f0f0d0b0f87c3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_482.jpg,
train_483,train,train,1,oblique,1,1,1,1,482,367,8f2c91098cc38d3419603dda529eb330fdc4b2ded31aeaae62d645dad7170767,618e1f23030787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_483.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_483.xml
train_484,train,train,1,oblique,1,1,1,1,499,363,7a03ef3230bcefd0e9056268cdd73cc9d909ea9a12526cb22f8d53cca66f0ff9,619e1f2303078761,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_484.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_484.xml
train_485,train,train,1,bottom+oblique,2,2,1,1,522,375,93a249f36d1a9e662caea63279ce438805cc383d61fb8dfe19ceb3749136e635,618e1f2303078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_485.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_485.xml
train_486,train,train,1,bottom+oblique,6,0,0,0,518,370,938cef874a4b79e881b93eb598ec2c775ad6d4e199e17076426e93ece284cb97,618e1f23070f87e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_486.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_486.xml
train_487,train,train,1,oblique,4,0,0,0,506,361,65d5772c7f6dccc027a58dc99f7e050511fcb084323363c8fde0a874a94713e8,698e172307078fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_487.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_487.xml
train_488,train,train,0,,0,0,0,0,404,414,d0e458f67fa7881108efa4ba9eeee6a144ce79e0ee23f1f77dd1fa568e2a8895,600f0f0f0b0f8763,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_488.jpg,
train_489,train,train,0,,0,0,0,0,387,396,2de8557dc2f5d1ac0afaf06de3a924f185fe673e1eae75bc6fccbd459f9c226c,240f1f0f0b0787e3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_489.jpg,
train_490,train,train,0,,0,0,0,0,496,364,70ef369a6bd9430e5929a9578866b9bd8bfef938ba2f653f382f09880505f6a1,698e1723030787e1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_490.jpg,
train_491,train,train,1,oblique,4,0,0,0,523,390,4fbb52d9d222ebb46fea70a3801182818addabf4a49cf5edf3978a351748768b,618e1f2307178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_491.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_491.xml
train_492,train,train,1,bottom+oblique,6,0,0,0,526,374,e53054f9f244ce0abfdfcdd90af35617609639516c35e5b4267c2be41f9210f3,618e172317178fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_492.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_492.xml
train_493,train,train,1,bottom,2,1,1,0,518,362,3ff2c35fd679da36293e76c20ddb4cdd0e37a94e6976135067351124ccdcf087,618e132333178fe1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_493.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_493.xml
train_494,train,train,1,bottom,2,0,0,0,499,340,5b84af4bd189a3b5519ee2524081f06bd0bc2a1dfc7e7df3a80431c20472607c,608e132327078fc1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_494.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_494.xml
train_495,train,train,1,bottom,2,0,0,0,483,216,f5bedbc7ae0824ff6243fd9192e36e36a520f4d5285660820ed9673c8220eb70,401e332307078741,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\train_missing_tooth\train_495.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\train_missing_tooth\train_495.xml
