stem,split,label,boxes,image,xml,width,height,dhash,sha256,excluded_from_train,exclusion_reason
val_085,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_085.jpg,,325,230,698e1f0b33170f0d,1abaabce019c48e72a9ea4817bfb780ba93e813cff614d2e4374ae1896d02589,False,
val_086,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_086.jpg,,331,250,608e1f2b33178e29,345325b4d79a54275e0f329a7ed6303b7297e6b8d3cdaa1d9334b7ab2812b034,False,
val_088,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_088.jpg,,298,301,260f130b0b238e01,2fce5cf46b8bcbc756d3bbe4174772b43c89f5facfcde6ef222186fc949af82f,False,
val_089,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_089.jpg,,312,222,688e170b33178f4c,d5658d9a523668ab7dda094461d09369b9f71af2757735474ac7c11b02b1be74,False,
val_090,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_090.jpg,,319,230,6986070f37170f4d,79fbce691db1dad2069f6d964e15545d9f900825890ae956fa25f988b5c933f1,False,
val_092,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_092.jpg,,330,348,000f0f0b2b270e01,5a9ee0e5d24a7e32c44cd2230079134c4b8a5d422db7c36c895b34b0afe96ecd,False,
val_093,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_093.jpg,,347,249,718e070f33178e4d,fe73e6ae8bd76729fb34987ade296f093cb9abb6abd1e5c0693a791e86e96956,False,
val_094,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_094.jpg,,355,261,698e170f33178e49,ac7e21ce5212855e0f8d4af7c5338a4edc7f69c3143e60bfd1d5b8a2dab935e2,False,
val_096,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_096.jpg,,510,514,230f172b23070e00,c8fb67a0559828318627100ffd20a4299158417f96ba91015e800123213d019a,False,
val_097,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_097.jpg,,508,486,304c8e230f078e48,fb3583b7d32b4460a26a07f0046d0731e941a7c7f8b702f9d08823319fd074c8,False,
val_098,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_098.jpg,,537,499,224c8f030f170e48,2d2520eb9187ff860dbb5ee6136da31346be7555f77312b370dc69ac643c90ed,False,
val_100,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_100.jpg,,326,333,208f0f0f2b070e01,3dbc5b1f5a5151dda876a6eab7510b7c7bbc8fd373e83fe090c068ebc02781b8,False,
val_101,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_101.jpg,,363,270,618e170f33178e68,67a1d48ba4f6ebf54ee0c8dc8d61e3a2f84dc15f730403eb92a51d91988bce45,False,
val_102,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_102.jpg,,376,268,698e170f33178f4d,ecf0fdbe11b9cede0ea1baa8345b2a360df6a247b1501de4e3f6b84ee7f5000b,False,
val_104,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_104.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_104.xml,273,286,240f1b0f2b270e10,ed0166d4468c9d6846f3b3a28b2edd456392413ce0798aad5efe2eb57bd198a5,False,
val_105,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_105.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_105.xml,319,259,698e172f3b1b8e69,f40e2319d37df56a876c6770fb546805ffe65395d5c2a9b689f50c988ec5476d,False,
val_106,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_106.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_106.xml,312,225,698e170f33370ecd,4d43f6f2db6217cfac42a84a4616315bbef406315c4e0c4c8d927fc4cd497205,False,
val_108,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_108.jpg,,295,299,200f0f0f2b0b0e01,bf55989fbf09acc9410d859211d9a09a119a49c561321a7c9f82fc7a87e14870,False,
val_109,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_109.jpg,,313,218,e18e172b33070f0d,d6c84a02a6c4f5897006e470851f46b5370b43e735bf2efbc8be7c59b52c9679,False,
val_110,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_110.jpg,,318,224,698e172b33170ead,4842d8f368d63dfd2337794bf7f5a9b7ad403593d71ddb3ed01e95ee5ba231a9,False,
val_112,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_112.jpg,,290,300,0c0f0b0f2b070e01,94143b7c741351470c37ca01d148748ce901c14c84faa1bfb58bd8869d717f36,False,
val_113,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_113.jpg,,310,227,788e170b33178e4c,0a69f1df84babcec34424c73a04bc85c126c6492c38168342decf0c8b40d75f0,False,
val_114,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_114.jpg,,320,244,698e1f0f33178e49,4c98e38d7ad8b2b88352fef63ac2bf945d45b403daa4c7cb86775c44c9ea80d1,False,
val_116,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_116.jpg,,294,305,200f1b0b2b278e09,546496d588116953770af87dcd7aff3f00d169f9f165e857777537562dd7397b,False,
val_117,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_117.jpg,,340,238,698e0f0f33178e4c,b68a2ac3df3bce7c48a9eb6742da0d73ab8979c22a0141889ba06a338a9e7523,False,
val_118,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_118.jpg,,346,249,698e0f0f330f8e4d,8cd20244239ad687a97486231c997fcae15bad3e0c092b65956e8bdcdafd264f,False,
val_120,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_120.jpg,,288,301,868f130b23270601,58f36eaeee381e62d249815591c8508919bd702c82abff21a37c32bea63a4797,False,
val_121,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_121.jpg,,326,246,698e172b33178fcc,e0c3d5329d556aebab31b4937a73eea5f580f8a2aea889b12ef4e5d506930402,False,
val_122,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_122.jpg,,299,204,618e172b33170f8d,589f052ecd5366f07bdc2b38b9d1c29262a17aaf9b74a9fc6455bf117572bef7,False,
val_124,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_124.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_124.xml,310,321,220f07332b270618,8de8f40a0e34efbb5d8cfc923f4c2b833b5af2fd822e4565df1cf6d1d02c9221,False,
val_125,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_125.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_125.xml,346,265,688e172f33178e4c,0bfcb69c06629e51db12784092581bb7462515d393fc0f5a87df84b935b03873,False,
val_126,val,scratch,4,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_126.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_126.xml,368,282,718e072b33178e69,c29bbe45ac947f4e872ddc2e329d062d33eefd90b5ad033861ea15a4a818eb0c,False,
val_128,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_128.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_128.xml,284,286,240f170b2b270e61,0531654add6a0d63ee1f764a343351e0ac8eab2e3a1ec727ba5f05ae48fcb44f,False,
val_129,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_129.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_129.xml,329,262,688e170b33178e69,9fce5121cb413083d84f790801129d057e3b8a56e4c61385ddf9b10802f36ccb,False,
val_130,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_130.jpg,,358,281,718e170b13178e4d,43eeb80d41682309f093df7b78cef78b778b273c4957650738eb0878a8a37327,False,
val_132,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_132.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_132.xml,292,296,200f0b0f23238e09,d598fce7d4f11dc376c399f1f9d8b6639ef90934046713d377d974585e740e9d,False,
val_133,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_133.jpg,,349,272,618e170b371f8e6d,2b4a147569b6c17bef99df8fa96b5302280de9b1ff14155d37dbf13ec9116618,False,
val_134,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_134.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_134.xml,368,302,688e170f371f8e6d,0e43fd917e4738fd672e6f9c1fcf6e43ab376f523f06b887a5089f56d7eba9ab,False,
val_136,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_136.jpg,,316,328,000f172b2b238609,2c3f2ddf465081c5b95c94d03dfb7c455ab11e1b995f09738b31e0e485c3449f,False,
val_137,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_137.jpg,,353,256,688e172b33070e0c,ae73b1f3d2a42168a8f94c43e6968a58c6ce3409069bb570cea6721736dc7e17,False,
val_138,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_138.jpg,,377,276,708e032b33178f4d,7d53991bdcdcbab7f8f1c78574868b918a8b89dbbc9e171671d09c1a7f965723,False,
val_140,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_140.jpg,,300,306,200f1b0f2b038e00,905fa8ff7ba255dc006d4b6f3f4ba1ed5d51d7ee15bcb4e3934a31b9da94096c,False,
val_141,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_141.jpg,,331,265,618e1f0b33078e69,e1c0674d4b38a6ee2801ecaa8e73d847887643f8b9bdc7be77d4644fbc9b993a,False,
val_142,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_142.jpg,,354,275,698e170b33178eec,5ccbd5584f95cd17821906f2abc103c3fd9b1226c35b09884fb7b7e71c318183,False,
val_144,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_144.jpg,,302,310,260f1b0b2b278e01,1e0c13970262571060af97eed6e1e5f987db93f1acb2da7052326e97c84e14c1,False,
val_145,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_145.jpg,,330,253,698e170b33178e4c,6614c5197d62583f2056858207fe4ada33596c95c1977b6330110c517e21f6ff,False,
val_146,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_146.jpg,,345,271,698e170b33178e69,fb94a94afa84411f38249181011a3c3ccb94c1d85d194b342787fb4940cc983f,False,
val_148,val,scratch,2,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_148.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_148.xml,316,329,088f0b0b2b070e61,0cc550d2443f1b2e341ee6302b2df5ac00f3c1c5b770ba4fe885d0de30f10d8c,False,
val_149,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_149.jpg,,320,236,708e172b33178f4d,93b05ffbf80ba10f8debbf74c8a1176c1c3cca1c50037545925e287d5d5fdb3b,False,
val_150,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_150.jpg,,307,216,708e172b33170f4c,0550e4dd0edc975d0302b453401da000cb02d83a6d346ab615571e431e732cee,False,
val_152,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_152.jpg,,301,305,260f1b0b2b270609,a0d094e1e362fbdf38fb26bf8a01bd89903a19021c5f8f2d928a9f2c76108d65,False,
val_153,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_153.jpg,,328,239,6986170b33178e8a,6df96c98a1404f6c42bebbd1636b6b8a7272584a4eb6b15647835092e7b87d2e,False,
val_154,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_154.jpg,,343,239,698e170b33178ecd,33c45176845e903c9c04dc926a405226af09efbd91ffeb7a14794f744c2da61e,False,
val_156,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_156.jpg,,572,556,230f172b23078e20,63a4817abef3f9879265fa395b6910bd38480be52e1f714c440368b8298fa513,False,
val_157,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_157.jpg,,597,561,304c8e330f178f4c,0f2d59e33e366ee72d57ae939daf9354797344dfefcda0a0166b5ef58ddfe4ee,False,
val_158,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_158.jpg,,601,558,608c8e230f070e68,37849415b6b260614c0277eef0a03176082ce2bf7d005014ad284b4c6412e1b3,False,
val_160,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_160.jpg,,470,486,330f1b0b2b270e04,db41b6518fda8dd113970a1e4ec01b5eb96555b7ec94eeaa8a1cbc8f945ce642,False,
val_161,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_161.jpg,,510,425,68860b2333070f0f,caf751dddc8b2d1c3282fed2920db1a9ef99a9e240cfa3b45127647d9656c365,False,
val_162,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_162.jpg,,534,442,68860b3337070f0f,c529a5aab4412a0c435ffbaf7ede05741e75bd140070401350cbeb1caecb6b4a,False,
val_164,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_164.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_164.xml,302,308,0c07130b2333164d,58ed26c6826b6a1eebd7a6fa8f6f71d23c68c62adfdd3e2a754c50c17beac095,False,
val_165,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_165.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_165.xml,307,228,61861b0b33078f4d,74929a85e65b8ea94cd59a174b792640f99c65de673434ab27e14477c8cb784e,False,
val_166,val,scratch,4,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_166.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_166.xml,342,253,618e172f37178fcd,1c9866ea49f0ed63b9812516ab4993edbbafc6335eb0d93443124aac9faf05d9,False,
val_168,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_168.jpg,,295,311,200f1b0f2b270e09,237b4826a02cc4ac58a8ad7b94dcbd210530ab6c6111d1230fdb0076f05b8cfc,False,
val_169,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_169.jpg,,347,244,688e170b33170ecc,f1b83f35dd86ce568cc03af917756dd6a76e5c1818863c164d3fbe4360adc9b1,False,
val_170,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_170.jpg,,363,267,798e170b33178e69,38583bec9c4f2f524e124b3cb76cf5ed580fc0976ea602be852af806f0bdc7cd,False,
val_172,val,scratch,7,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_172.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_172.xml,305,317,20071b0925230e08,50c133966541fb2da2ea018bcec6e76b132ae297b1d3fddf0e12934d8bd4c569,False,
val_173,val,scratch,4,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_173.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_173.xml,334,271,688e1f0f33178e69,cb10b17a99fc8434cd10877a9eb0b5a28ac876721932d2db090dbd089ba1b394,False,
val_174,val,scratch,3,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_174.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_174.xml,367,293,718e170f33178e6d,ef8646f3debf702640661df6c1c3de039a7f61bb08007134fe36d3817ec48421,False,
val_176,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_176.jpg,,305,316,26071b0b2b030e01,f1c3a1f19205be7d31022b67b384178743eb2e19a4ad8ab6123d079fe4764c0f,False,
val_177,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_177.jpg,,310,219,a5860b2b33070f0d,73736c50e9e6bc5c93bfed527a2b6ab27123bbde132a5bfebc86ac963990885d,False,
val_178,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_178.jpg,,338,232,798e172b33170e4d,35c2ed66b1bae4688b8dd4b59cb33d7d063d78a2594c1132d682f85b3623090b,False,
val_180,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_180.jpg,,265,270,200f9b1b2b278609,5c81ddb64e10b1dcd208f757fde6b01d448051a60ca184bbfbebec469cf2b5e5,False,
val_181,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_181.jpg,,311,241,688e170f33178e6d,d4e4d65076f8ec3e8472db0168e72189557e519e76ef4c2a2d1f24f51aefba89,False,
val_183,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_183.jpg,,323,250,688e170f33178e48,192ba6e00e9b2a704b0e5a35127e37ed4969d98d789d47f739eb1a52dc8153f5,False,
val_184,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_184.jpg,,303,306,270f0f0f2b070e01,134aea551833aa24f6beda5bfdfd101d9c61f6256b4b2f28f1e6731dfef8000b,False,
val_185,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_185.jpg,,336,240,698e172b33170f0d,f41e977107c091d8d89bd756089dd594a66346ae6fd154bdcc2fd5dfeea724b1,False,
val_186,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_186.jpg,,340,250,688e1f0b33178e4c,33a88f9fa12f2593592b7bfbb8cb717ce18d6b5c04072c7c82c6296008c267fa,False,
val_188,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_188.jpg,,302,309,040e1b0b23270e09,4e3bb1832b426592a981ecfb11473912b0f1b75da96f41206b60a4060779997d,False,
val_189,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_189.jpg,,347,266,a88e0f0f33178e68,941cdbe804822dc9ce2d33d05ac99d36d81bbd2b564c24c6c57e45d82b9ac250,False,
val_190,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_190.jpg,,344,255,e98e0f0b33138e4c,c8dd7cfb1dbcb790e4642743492fdacc45348ffc260f45f5d7603e926705db5a,False,
val_192,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_192.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_192.xml,270,279,200f0b0f2b339609,c807494813dc36f6a63f92ee089110a96f06c22becd0071025879181e56a711d,False,
val_193,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_193.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_193.xml,302,207,698e0f2b331f0f0d,7c541be19eb26efe50bb53474fad2cd6ecb6fde3638badb9c92253ddcd7c893b,False,
val_194,val,scratch,1,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_194.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\val_scratch\val_194.xml,330,233,618e0f2b331f8e0d,8965b7d6bd502db5407c0be114740eff353d89b2de03c2a9d884e715873bf8e0,False,
val_196,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_196.jpg,,299,315,060f0f0b2b070e01,d4cb17b2a3c0faa7cfcf62289c3aa1c340176aad7a80590a6c9e57f54415994e,False,
val_197,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_197.jpg,,357,272,718e170b33178e48,ad20a7185c5d9f3e7a03c985cbb2090e423f8671c9fe2d60ec0f7d2ed9b628f0,False,
val_198,val,normal,0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\val_scratch\val_198.jpg,,370,285,e88e170b33178e4d,bc035ec1b1778120a7d3636b4f59b5c41f35d7ade5a012a73a9e46b88622701e,False,
